"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"15","01","UP","0115LK025",,,"","","15","01","UP","0115LK025",,"","15","01","27",9.00,46.00,"AM","01",0.00,0.00,0.00,0.00,"","TEXARKANA","490.0","05",50.00,"2","2","003","R","YTX2","3",692.00,"7","Y","TRACK 04","1","","2","SMW","536207","007","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,4280.00,9810.00,"T201","",0.00,0.00,0.00,0.00,"T201","2","1","003",14090.00,,"05C091",0.00,"000000",0.00,"1","0","1","1","01","46","01","46","1","5",,"1L",,"","",217.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MILLER","091","","","","N","OTH",,"THE YTX22-27 WAS SHOVING CARS NORTH INTO THE SOUTH END OF TRACK 4 WHEN THE RAIL BROKE (IN NORTH END","ANGLE BAR OF SWITCH POINT OF CROSSOVER) UNDER TTGX981981 LOADED BI-LEVEL AUTO CAR DERAILING 5 CARS T","OTAL.  DERAILMENT","","","","","","","","","","","","","0",33.42,-94.03,"2","5","","","","LITTLE ROCK SUB"
,"15","01","UP","0115NP051",,,"","","15","01","UP","0115NP051",,"","15","01","20",4.00,40.00,"AM","11",0.00,0.00,0.00,0.00,"","LOST SPRINGS","259.78","56",30.00,"4","1","040","E","CROP","3",19200.00,"1","Y","NO. 2 MAIN","4","74.6","1","UP","006596","138","","UP","006596","138","",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57646.00,0.00,"E73L","",0.00,0.00,0.00,0.00,"E73L","1","4","040",57646.00,,"56C009",0.00,"000000",0.00,"1","0","1","0","04","09","04","09","1","8",,"1L",,"","",204.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CONVERSE","009","","","","N","CWR",,"EAST BOUND CROPP-19 HAD A REPORTED FIRE ON THE UP6596 DPU UNIT AT MP259.78 OF THE POWDER RIVER SUB.","LOCAL FIRE PERSONNEL WAS DISPATCHED HOWEVER WAS NOT NEEDED ONCE THEY ARRIVED.  THERE WAS NO DERAILM","ENT.","","","","","","","","","","","","","0",42.76,-104.91,"1","1","Q","","","POWDER RIVER SUB"
,"15","03","CSX","000142608",,,"","","15","03","CSX","000142608",,"154228B","15","03","06",11.00,0.00,"AM","07",6.00,0.00,0.00,0.00,"","MORRISTOWN","0098.0","18",35.00,"2","1","029","E","Q361","4",8662.00,"1","Y","SINGLE MAIN","3","0008.9","1","CSXT","004561","001","N","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,73.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47355.00,"M303","M302",0.00,0.00,0.00,0.00,"M303","1","3","029",47355.00,,"18C145",0.00,"000000",0.00,"1","0","1","0","08","30","08","30","1","4",,"1L",,"","",196.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"SHELBY","145","","","","N","CWR",,"TRACTOR TRAILOR STRUCK THE SIDE OF ENGINE CSXT 4561 OF THE Q36106 AS IT BEGAN TO OCCUPY CROSSING. PR","OTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","","","","","","","","","","","","0",39.67,-85.68,"1","2","","","","INDIANAPOLIS"
,"15","03","IC","843786",,,"","","15","03","IC","843786",,"","15","03","14",1.00,30.00,"AM","05",5.00,1.00,0.00,0.00,"","CHEBANSE","61.30","17",45.00,"4","4","000","R","","1",0.00,"6","N","STONE 1","2","","3","UTLX","130556","041","Y","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31000.00,0.00,"H301","",0.00,0.00,0.00,0.00,"H301","3","2","003",81250.00,,"17C091",0.00,"000000",0.00,"0","0","0","0","","","","","3","4",,"1L",,"","",402.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"KANKAKEE","091","00","00","","N","OTH",,"L55591-13 WAS IN THE PROCESS OF YARDING THEIR TRAIN AT OTTO.  THE CONDUCTOR HAS  SHOVED CARS INTO ST","ONE 1 AND HAD SHOVED THEM OUT THE SOUTH END.  THE CREW WAS THEN SHOVING STONE 2 WHEN THEY SHOVED INT","O THE CARS THAT WERE LEFT IN THE FOUL ON STONE 1. PROX 77030 (LOAD OF TAR) STRUCK UTLX 130556 (LOAD","OF HYDROCHLORIC ACID) AND DWC 794017.  THERE WAS NO RELEASED HAZARDOUS MATERIALS AND NO CARS DERAILE","D.","","","","","","","","","","","0",41.04,-87.89,"1","1","Q","","","CHICAGO"
,"15","04","UP","0415LK017",,,"","","15","04","UP","0415LK017",,"","15","04","14",2.00,4.00,"PM","01",0.00,0.00,0.00,0.00,"","NORTH LITTLE ROCK","341.0","05",70.00,"2","2","002","E","YNL0","1",30.00,"7","Y","TRACK 18","1","","2","CSXT","125991","003","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,150.00,25000.00,"M404","",0.00,0.00,0.00,0.00,"M404","2","1","002",25150.00,,"05C119",0.00,"000000",0.00,"2","0","0","0","07","04","","","1","5",,"1L",,"","",557.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"PULASKI","119","","","","N","OTH",,"CAR RJCM4209 WAS RELEASED FROM THE HUMP TOWARDS TRACK #18. THE KNUCKLE FELL OUT OF THE NORTH END AND","BECAME LODGED IN THE SOUTH TOE OF THE FROG NEAR THE #21 SWITCH. A GROUP OF THREE CARS, CSXT125991,","KWT6109, AND KWT6025, WERE RELEASED FROM THE HUMP TOWARDS TRACK #21. THE L1 WHEEL OF THE CSXT125991","STRUCK THE KNUCKLE AND DERAILED. THE KNUCKLE WAS DISLODGED FROM THE FROG BY THE IMPACT AND CAME TO R","EST ABOUT 12 FEET NORTHWEST OF THE FROG. THE LEADING SET OF TRUCKS WENT TOWARDS TRACK #18 AND THE RE","AR TRUCKS WENT TOWARDS #21. ONLY THE CSXT125991 DERAILED.","","","","","","","","","","3",34.77,-92.22,"2","5","","","","HOXIE SUB"
,"15","05","NIRC","MEI045",,,"","","15","05","NIRC","MEI045",,"","15","05","20",12.00,52.00,"AM","01",0.00,0.00,0.00,0.00,"","CHICAGO","1.2","17",44.00,"4","1","015","E","TRAI","4",0.00,"D","Y","TRACK #1","2","","1","NIRC","001240","003","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,77485.00,6683.00,"T101","",0.00,0.00,0.00,0.00,"T101","1","2","015",84168.00,,"17C031",0.00,"000000",0.00,"1",,"1","1","08","47","10","02","1","4",,"3L",,"","",135.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","","","","Y","CWR",,"TRAIN #150 WAS TRAVELING ON TRACK #1 GOING TO TRACK #2 WHEN COACH CAR #1240 DERAILED. CRANE MASTERS","WAS CALLED TO RERAIL THE COACH CAR.","","","","","","","","","","","","","","0",41.52,-87.37,"1","1","Q","","","UNIVERSTIY PARK SUB"
,"15","05","NS","115497",,,"","","15","05","AA","ZZZZZZZZZZ",,"","15","05","01",7.00,47.00,"AM","01",0.00,0.00,0.00,0.00,"","OREGON","CS002.","39",64.00,"1","2","005","R","BO45","3",6058.00,"1","Y","BRANCH","1","0000","1","TTGX","977268","012","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,90000.00,0.00,"T111","",0.00,0.00,0.00,0.00,"T111","1","1","005",90000.00,,"39C095",0.00,"000000",0.00,"1","0","1","0","09","07","09","07","1","2",,"1L",,"","",255.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LUCAS","095","","","","N","OTH",,"BO45 WHILE OPERATING IN RUN 1 AT 4 MPH WITH 66 LOADED MULTI-LEVELS HIGH RAIL ROLLED OUT IN 8 DEGREE","CURVE ACCOUNT 57-7/8"" STATIC GAGE DUE TO RAIL SIDE WEAR WHICH WIDENED UNDER DYNAMIC LOAD DUE TO INEF","FECTIVE GAGE SPIKES ALLOWING CARS 12 THRU 15 TO DERAIL.","","","","","","","","","","","","","0",41.67,-83.49,"2","3","L","","","DEARBORN"
,"15","05","NS","115521",,,"","","15","05","NS","115521",,"","15","05","04",9.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"","CONWAY","PC023.","42",68.00,"4","3","003","E","CW24","3",0.00,"7","Y","15B","1","0000","2","NS","003352","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13624.00,668.00,"H704","",0.00,0.00,0.00,0.00,"H704","2","1","003",14292.00,,"42C007",0.00,"000000",0.00,"1","1","1","0","06","28","06","28","1","2",,"1L",,"","",95.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"BEAVER","007","","","","N","OTH",,"CW24 TRAVELING EAST WITH 1 UNIT, 0 LOADS, 0 EMPTIES, AND 0 TONS ON 15B TRACK DERAILED THE UNIT.","","","","","","","","","","","","","","","0",40.67,-80.25,"2","5","K","","","PITTSBURGH"
,"15","05","UP","0515HO032","15","05","BNSF","GC0515116","15","05","UP","0515HO032",,"","15","05","22",5.00,50.00,"AM","01",0.00,0.00,0.00,0.00,"","HOUSTON","355.5","48",82.00,"1","2","000","","","4",0.00,"",,"EAST YARD 608","1","","2","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61652.00,"T207","",0.00,0.00,0.00,0.00,"T212","2","2","009",181652.00,,"48C201",0.00,"000000",0.00,"0","0","0","0","","","","","2","5",,"1L",,"","",225.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201","","","","","OTH",,"THE BNSF'S TRAIN, YD3811-21, WAS TRAVELING EASTBOUND THROUGH EAST YARD TRACK 608 AND DERAILED 10 CAR","S WHEN THE RAIL BROKE BENEATH THE TRAIN AT THE EAST END OF THE TRACK.  DERAILMENT.  BNSF EQUIPMENT D","AMAGE ESTIMATE = $120,000","","","","","","","","","","","","","",29.80,-95.26,"2","5","","","","HOUSTON SUB"
,"15","05","BNSF","PR0515100",,,"","","15","05","BHBZ","INDUSTRY",,"","15","05","01",10.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"","MILLS","","56",59.00,"4","1","006","E","RPWR","3",0.00,"7","Y","280","1","","4","CEFX","003135","001","","","","000","",2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,21181.00,0.00,"T111","",0.00,0.00,0.00,0.00,"T111","4","1","006",21181.00,,"56C025",0.00,"000000",0.00,"1","0","1","1","06","01","06","01","1","8",,"1L",,"","",148.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"NATRONA","025","","","","N","OTH",,"R-PWR8123-01 DERAILED 2 LOCOMOTIVES AND 3 RAILCARS WHILE PULLING IN INDUSTRY TRACK 280 DUE TO TRACK","WIDE GAGE. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",42.85,-106.37,"2","5","L","","","CASPER"
,"15","04","WC","847700",,,"","","15","04","WC","847700",,"","15","04","23",11.00,25.00,"PM","12",12.00,0.00,0.00,0.00,"","GARY","45.40","18",34.00,"4","1","000","R","","",0.00,"6","N","TRACK 4 NORTH","1","","2","GTW","188170","070","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,92.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,60000.00,0.00,"H706","H307",0.00,0.00,0.00,0.00,"H706","2","1","007",68450.00,,"18C089",0.00,"000000",0.00,"0","0","0","0","","","","","1","4",,"3L",,"","",367.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"LAKE","089","00","00","","N","OTH",,"YARD JOB, YKPS04, WAS INSTRUCTED TO SHOVE INTO TRACK 3 NORTH. THE CONDUCTOR WAS ON THE REAR CAR MAKI","NG THE SHOVE TOWARDS 3 NORTH. THE CONDUCTOR LINED THE CUT INTO 3 NORTH POCKET INSTEAD OF 3 NORTH CAU","SING THE CARS TO SIDESWIPE AND DERAIL GTW 188173 AND GTW 188170 WHICH WERE STANDING ON 4 NORTH. THE","LEAD CAR OF THE SHOVE, SHPX 200893, WAS DAMAGED BUT DID NOT DERAIL.","","","","","","","","","","","","0",41.61,-87.37,"2","5","","","","MATTESON"
,"15","04","CSX","000145006",,,"","","15","04","CSX","000145006",,"","15","04","19",12.00,35.00,"AM","04",0.00,0.00,0.00,0.00,"","NASHVILLE","0190.0","47",72.00,"4","1","004","E","Y397","2",0.00,"8","Y","A12","1","0000.0","2","CSXT","002425","001","N","","","000","",1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,100.00,"H607","",0.00,0.00,0.00,0.00,"H607","2","1","008",34603.00,,"47C037",0.00,"000000",0.00,"1","0","0","0","01","05","","","1","3",,"1L",,"","",848.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"DAVIDSON","037","00","00","","N","OTH",,"Y25018 WAS YARDING THE DEAD Q64517 FROM THE L-LINE THROUGH THE SHORT CROSSOVERS THEN DOWN THE DRILL","TRACK INTO A12 TRACK. SIMULTANEOUSLY, THE YARDMASTER INSTRUCTED THE Y39718 TO GO SOUTH OFF THE HUMP","THROUGH THE E-LINE CROSSOVER TOWARDS THE E LINE THEN TO A13. Y39718 MOVED SOUTH TO CLEAR THE E-LINE","CROSSOVER. WHILE MAKING THIS MOVE, Y39718 FOULS THE DRILL TRACK SIDESWIPING THE Q64517 AS IT WAS MOV","ING TOWARDS THE A12 TRACK. Y39718 RCOF MISTAKENLY ASSUMED THAT THE Y25018 CREW WAS GOING TO USE THE","""INSIDE WAY"" TO A12. THIS ROUTE WOULD HAVE KEPT THE Y25018 OFF OF THE PORTION OF THE DRILL TRACK THA","T Y39718 WOULD USE TO GET TO THE A13 TRACK. THE Y39718 RCOF FAILED TO PROTECT THE HEAD END HIS MOVEM","ENT AS THE Y25018 TRAVELED THROUGH THE SHORT CROSSOVER, UP THE DRILL TRACK THEN OVER THE E-LINE DRIL","L TRACK SWITCH IN ORDER TO GET TO THE A12 TRACK.","","","","","","","1",36.16,-86.78,"2","5","K","","","NASHVILLE TERMINAL"
"K","15","04","ATK","137065",,,"","","15","04","GRS","20150414R1",,"","15","04","14",2.00,36.00,"PM","01",0.00,0.00,0.00,0.00,"","PORTLAND","0197.0","23",58.00,"2","1","030","R","686","4",0.00,"B","Y","1","4","","1","AMT","000014","007","","","","000","",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72634.00,0.00,"T111","",0.00,0.00,0.00,0.00,"T111","1","4","030",110634.00,,"23C005",0.00,"000000",0.00,"1","0","1","1","01","15","01","15","1","1",,"1L",,"","",219.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CUMBERLAND","005","","","","Y","OTH",,"TRAIN 686 OPERATING WESTBOUND WITH CAB CAR 90213 IN THE LEAD, 5 CARS AND LOCOMOTIVE E/14 IN PUSH MOD","E DERAILED THE TRAILING ENGINE 14.  THE CAUSE OF THE DERAILMENT IS WIDE GAUGE.  AMTRAK'S EQUIPMENT D","AMAGE IS $72,634.00","","","","","","","","","","","","","0",43.64,-70.28,"1","1","","","","EASTERN"
,"15","03","CSX","000143227",,,"","","15","03","CSX","000143227",,"","15","03","18",11.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"","WALBRIDGE","0005.0","39",45.00,"2","1","007","E","Q399","2",6427.00,"1","Y","R03","1","0000.0","2","ZVBX","076030","048","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,50.00,0.00,0.00,4.00,0.00,5.00,0.00,0.00,4013.00,38474.00,"T220","",0.00,0.00,0.00,0.00,"T220","2","1","007",42487.00,,"39C173",0.00,"000000",0.00,"1","0","1","0","11","","11","","1","2",,"1L",,"","",102.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"WOOD","173","","","","N","OTH",,"WHILE PULLING INTO R03 TRACK AT STANLEY, Q39918 DERAILED THE 46TH THRU 54TH CAR IN THEIR 87 CAR TRAI","N.","","","","","","","","","","","","","","0",41.58,-83.53,"2","5","K","","","TOLEDO TERMINAL"
,"15","03","UP","0315HO020",,,"","","15","03","UP","0315HO020",,"","15","03","07",11.00,13.00,"PM","01",7.00,6.00,0.00,0.00,"","GALVESTON","2.4","48",42.00,"4","2","008","R","LHB8","2",4330.00,"1","Y","604 LEAD","1","","4","TILX","516834","039","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,7.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,29701.00,111063.00,"H509","",0.00,0.00,0.00,0.00,"H509","4","1","008",141576.00,,"48C167",0.00,"000000",0.00,"1","0","1","0","07","12","07","12","3","5",,"1L",,"","",825.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"GALVESTON","167","00","00","","N","OTH",,"WHILE MAKING A SHOVE MOVE WITH 98 CARS INTO TEXAS CITY TERMINAL TRACK 604, LHB89-06 CONDUCTOR GAVE T","HE ENGINEER A 100 CAR COUNT.  WHILE SHOVING, CONDUCTOR REALIZED A SWITCH WAS AGAINST HIS MOVEMENT AN","D TOLD ENGINEER TO PLUG THE TRAIN.  ENGINEER PLACED THE TRAIN INTO EMERGENCY, MOVING AT A SPEED OF 8","MPH.  TRAIN CAME TO A STOP BEFORE RUNNING THROUGH THAT SWITCH.  THE CREW GOT A KNUCKLE AND BROKE AP","ART AFTER GOING INTO EMERGENCY.  THEY ALSO HAD A WHEEL COME OFF THE TRACK DUE TO SLACK COMING IN (UT","LX516834).  WHEN THEY STARTED TO PULL AHEAD TO REPLACE THE KNUCKLE, THE CARS STARTED TO DERAIL AFTER","HITTING A SWITCH.  THE INITIAL DERAILED CAR WAS FOUND AFTER THE TRAIN WENT INTO EMERGENCY.  THERE W","AS AN ADDITIONAL CAR SITTING IN TRACK 36 ADJACENT TO THE CARS THAT WAS SIDESWIPED BY THE CARS THAT W","ERE DERAILED.  DERAILMENT","","","","","","","0",29.30,-94.89,"2","5","K","","","TEXAS CITY IND LD"
,"15","03","NS","114625",,,"","","15","03","NS","114625",,"726138J","15","03","02",11.00,58.00,"AM","07",0.00,0.00,0.00,0.00,"","TUSCALOOSA","202.28","01",60.00,"2","2","043","R","298A","1",1071.00,"1","Y","SINGLE MAIN TRACK","5","0000","1","NS","008163","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11239.00,995.00,"M302","",0.00,2.00,0.00,2.00,"M302","1","5","043",12234.00,,"01C125",2.00,"000000",0.00,"1","0","1","0","04","28","04","28","1","3",,"1L",,"","",79.00,,"2015",0.00,2.00,0.00,0.00,0.00,0.00,"TUSCALOOSA","125","","","","N","CWR",,"NS TRAIN 298A702 STRUCK A HWY-USER WHO FAILED TO YIELD AT A HWY-GRADE CROSSING.","","","","","","","","","","","","","","","0",33.13,-87.57,"1","2","D","","","ALABAMA"
,"15","03","LSI","64316",,,"","","15","03","LSI","64316",,"","15","03","26",12.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"","PALMER","Q74.5","26",28.00,"2","2","002","E","0700","4",0.00,"1","Y","TILDEN WEST SIDING S","1","","4","HLMX","011800","066","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3350.00,16996.00,"T314","T310",0.00,0.00,0.00,0.00,"T314","4","1","002",20346.00,,"26C103",0.00,"000000",0.00,"1","0","1","0","05","30","05","30","1","4",,"3L",,"","",449.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MARQUETTE","103","","","","N","OTH",,"0700 WEIGHER JOB WAS IN THE PROCESS OF ADJUSTING ALL-RAIL ON THE SIDING. THEY HAD 70 LOADS MOVING IN","AN EASTWARD MOVEMENT TO REPOST FOR ADJUSTING.  THE MOW WELDER WAS DRIVING BUY ON THE ACCESS ROAD AN","D NOTICED CARS ON THE GROUND. HE THEN NOTIFIED THE CONDUCTOR TO STOP THE TRAIN AND AFTER INSPECTION","FOUND THAT 3 CARS HAD DERAILED (HLMX 11800-REAR TRUCK.  HPJX 30024-WHOLE CAR, HPJX 30164-FRONT TRUCK",") CARS DERAILED ON THE TILDEN EAST SIDING SWITCH.","","","","","","","","","","","0",46.43,-87.63,"2","5","K","","","ORE"
,"15","03","UP","0315HO015",,,"","","15","03","UP","0315HO015",,"","15","03","07",2.00,30.00,"AM","01",2.00,2.00,0.00,0.00,"","LA PORTE","4.8","48",49.00,"4","2","002","E","LHU0","4",10865.00,"1","Y","DEMOSS/HL&P","1","","3","UTLX","670433","083","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,18.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,37219.00,3540.00,"H607","H702",0.00,0.00,0.00,0.00,"H607","3","1","002",40759.00,,"48C201",0.00,"000000",0.00,"1","0","1","0","05","30","05","30","1","5",,"1L",,"","",668.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201","","","","N","OTH",,"LHU09-06 HAD A HOLD OF A TOTAL OF 98 CARS IN THE DEMOSS SIDING (40-417).  PTRA JOB 236 HAD PREVIOUSL","Y SHOVED IN 69 CARS ON TOP OF 29 CAS PREVIOUSLY TIED DOWN IN THE SIDING BY A UP CREW.  WHILE SHOVING","THEIR CARS IN THE SIDING, THEY UNKNOWINGLY RAN THROUGH THE CROSSOVER SWITCH AT THE NORTH END OF HLP","MAIN.  FOREMAN OF THE PTRA JOB WAS RIDING ON THE POINT DURING THE SHOVE MOVEMENT.  AFTER LHU09 AIR","TESTED THE 98 CARS, THEY STARTED TO DRAG OUT OF THE DEMOSS SIDING, WITH THE FIRST CAR (UTLX670433) D","ERAILING AT THE 546 CROSSOVER SWITCH, WHICH WAS LINED FOR CROSSOVER MOVEMENT AND THE NEXT 3 CARS DER","AILING BEFORE THE TRAIN CAME INTO EMERGENCY AND STOPPED.  DERAILMENT","","","","","","","","","0",29.72,-95.06,"2","5","L","","","HL P IND LD"
,"15","04","PTRA","2015000012",,,"","","15","04","WWTQ","INDUSTRY",,"","15","04","14",5.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"","HOUSTON","4.29","48",68.00,"3","2","005","E","JOB2","2",581.00,"1","Y","24-615","1","","4","PTRA","009610","008","N","","","000","",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25000.00,2500.00,"T113","",0.00,0.00,0.00,0.00,"T113","4","1","005",27500.00,,"48C201",0.00,"000000",0.00,"1","0","1","1","01","46","01","46","1","5",,"3S",,"","",438.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"HARRIS","201","00","00","","N","OTH",,"AT APPROXIMATELY 1740 WHILE PT242-14 WAS SHOVING INTO WEST WAY 1 (24-615), WHEELS R 1, 2, 3, 4, ON T","HE 9610 DERAILED TWENTY FEET NORTH OF CONCRETE STREET. WHEELS R 1&2 STRUCK THE CROSSING BLOCK AND RE","-RAILED. WEST WAY HAD TO CALL THEIR CONTRACTOR TO MAKE TEMPORARY REPAIRS TO ENABLE OUR LOCOMOTIVE TO","GET BACK OUT OF THE PLANT. THIS INCIDENT IS AN INDUSTRY TRACK DERAILMENT DUE TO LACK OF PROPER TRAC","K MAINTENANCE ON THE PART OF WEST WAY.","","","","","","","","","","","0",29.72,-95.26,"2","5","L","","","SYSTEM"
,"15","05","CW","15052015",,,"","","15","05","CW","15052015",,"","15","05","05",2.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","PUEBLO","","08",0.00,"2","3","008","R","JOB#","1",0.00,"7","Y","NORTH MAIN","X","","2","MP","642734","002","Y","MP","642365","003","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,1.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,8041.00,10710.00,"T110","",0.00,0.00,0.00,0.00,"T110","2","X","008",18751.00,,"08C101",0.00,"000000",0.00,"1","0","1","1","07","15","07","15","1","6",,"3L",,"","",290.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"PUEBLO","101","","","","N","OTH",,"CREW WAS SHOVING TRAIN TO STAGING TRACKS WHEN A PORTION OF THE RAIL ON A CURVE SHIFTED OUTWARD CAUSI","NG THE TRAIN TO DERAIL.  THE AREA HAS RECIEVED UNUSUALLY HIGH AMOUNTS OF RAINFALL IN THE PRIOR 48 HO","URS TO THIS DERAILMENT WHICH IS BELIEVED TO HAVE INTENSIFIED THE POOR CROSSTIE CONDITIONS.","","","","","","","","","","","","","0",38.23,-104.59,"2","5","","","","PUEBLO"
